"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"1038463";"4";"Ucertif. Skib";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Skib"
"1038474";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038474";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038474";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038474";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038475";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038475";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038475";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038475";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038495";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038495";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";""
"1038495";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038495";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038502";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1038502";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038502";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038506";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038506";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";""
"1038506";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038506";"4";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1038511";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038511";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038511";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038511";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038516";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038516";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";""
"1038516";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038516";"4";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1038528";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038528";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038528";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038528";"4";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1038533";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038545";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038545";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038545";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038545";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1038553";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
